,text,favourite_count,retweet_count,created_at
1624,"Why do I accidentally keep calling it “Elder” ring.. 🤦🏻‍♀️ 

#Ring 
#Elden 
#ELDENRING",3,0,2022-02-27 14:21:21
1625,"RT @LegacyOfKaiser: 🚨Attention Tarnished!🚨

We're live with Elden Ring!
The stream will be on the links below!

See you there!

📺 https://t…",0,0,2022-02-27 14:14:10
1626,"How it started, How it ended for and  #ELDENRING yesterday. 

#Elden on my mind. https://t.co/VMOVrs0F7j",1,0,2022-02-27 14:06:23
1627,#KatGunn is now streaming #Elden Ring https://t.co/2yQVGNOYpq,0,0,2022-02-27 13:49:10
1628,"RT @IAmTimmsy: Timmsy is Live!

Come hangout, laugh at me failing and probably raging.
Playing Elden Ring - https://t.co/lux42bgVHp

#Elden…",0,0,2022-02-27 13:44:55
1629,"RT @IAmTimmsy: Timmsy is Live!

Come hangout, laugh at me failing and probably raging.
Playing Elden Ring - https://t.co/lux42bgVHp

#Elden…",0,0,2022-02-27 13:44:37
1630,"Timmsy is Live!

Come hangout, laugh at me failing and probably raging.
Playing Elden Ring -… https://t.co/rQKx5gy5N8",0,2,2022-02-27 13:44:30
1631,#RealPairu is now streaming #Elden Ring https://t.co/o3y83Vf80a,0,0,2022-02-27 13:37:15
1632,#Distortion2 is now streaming #Elden Ring https://t.co/Bnsr3uFzGw,0,0,2022-02-27 13:35:45
1633,Come check out @MAV3RICK0408 streaming #Elden Ring on #Twitch now! Show the love at https://t.co/RMTeLCGOGy @Twitch… https://t.co/U6go7PjlCy,0,0,2022-02-27 12:50:54
1634,Elden Ring Player Creates Ross Gellar from Friends Using Character Creator https://t.co/wOz18aA3nY #character… https://t.co/2X0P4DHqc6,0,0,2022-02-27 12:39:05
1635,"Let's GOOOO Chat, Laugh, Love, Die as we return to Elden Ring!

Gamersledge EXTRA STREAM - Elden Ring was created o… https://t.co/F2U4tegMBM",1,0,2022-02-27 11:52:07
1636,"#ELDEN RING #エルデンリング #PS4share

https://t.co/KspfJmBMhm https://t.co/Y8jT7uqR56",0,0,2022-02-27 11:33:04
1637,#elden ring might be more accessible than other souls game but don’t get it twisted. Its still a difficult game and you will die many times.,0,0,2022-02-27 11:10:24
1638,How its done #elden ring https://t.co/Kgb925vUl0,0,0,2022-02-27 11:04:08
1639,"RT @BurlyMenGaming: I am streaming Elden Ring @12pmEST https://t.co/AJNcEp129l  
#ELDENRING #EldenRingNight #SundayFunday #PS5 #PS5Share #P…",0,0,2022-02-27 11:00:04
1640,"I am streaming Elden Ring @12pmEST https://t.co/AJNcEp129l  
#ELDENRING #EldenRingNight #SundayFunday #PS5… https://t.co/Qxp6ZNTZAJ",1,3,2022-02-27 11:00:01
1641,#LONEWOLFanCUB is now streaming #Elden Ring https://t.co/cEMdmB9sbZ,0,0,2022-02-27 10:36:48
1642,#ELDEN RING https://t.co/XnHQmGyaYl,2,0,2022-02-27 10:27:08
1643,#Spamfish is now streaming #Elden Ring https://t.co/gmxGOmjfaD,0,0,2022-02-27 10:14:07
1644,RT @thewayglidergal: So much Fun!  “Are We Supposed To Be Fighting This Already?! | Let's Play Elden Ring Pa... https://t.co/R3i5fUasLA via…,0,0,2022-02-27 09:36:42
1645,❤️❤️❤️ Love this channel!!  #TheWayCafe The Legend Of Sha’a Gi Begins | Let’s Play Elden Ring Part 1… https://t.co/w1qmoOHiwI,1,0,2022-02-27 09:25:37
1646,Come check out @Covent streaming #Elden Ring on #Twitch now! Show the love at https://t.co/9GPA8aDWML @Twitch… https://t.co/SIGAT0uhbq,0,0,2022-02-27 08:50:30
1647,Come check out @ArielJadeLive streaming #Elden Ring on #Twitch now! Show the love at https://t.co/lezGNEJHfQ… https://t.co/Ug9m7a2Tzi,0,0,2022-02-27 08:50:27
1648,#PS4share #Elden ring https://t.co/ka8gN7Bwou,12,1,2022-02-27 08:49:32
1649,#Gamersledge is now streaming #Elden Ring https://t.co/GXmhtfqyu0,0,0,2022-02-27 08:49:29
1650,#Loserfruit is now streaming #Elden Ring https://t.co/dm6slNbeED,0,0,2022-02-27 08:49:28
1651,#QuvarTV is now streaming #Elden Ring https://t.co/ZLhW6WJL62,0,0,2022-02-27 08:29:43
1652,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:35:54
1653,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/VtYvuWN5Wc

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-02-27 07:35:27
1654,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:23:03
1655,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:19:18
1656,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:17:59
1657,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:17:22
1658,"RT @frostzpapi: Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer #smallstre…",0,0,2022-02-27 07:17:18
1659,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/VtYvuWN5Wc

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-02-27 07:16:49
1660,"Elden ring has fkd me up 127 times. So far. Lovin it.

#TwitchStreamers #twitch #happy #goodmorning #twitchgamer… https://t.co/DEMb6TfRYf",12,6,2022-02-27 07:15:32
1661,"Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/VtYvuWN5Wc

#EldenRing #エルデンリング #Elden… https://t.co/LfqfPxoUUg",1,2,2022-02-27 07:14:25
1662,"RT @thgc_rts: The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go check them…",0,0,2022-02-27 07:11:24
1663,"RT @thgc_rts: The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go check them…",0,0,2022-02-27 07:11:23
1664,"RT @thgc_rts: The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go check them…",0,0,2022-02-27 07:11:05
1665,"RT @thgc_rts: The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go check them…",0,0,2022-02-27 07:11:04
1666,"RT @thgc_rts: The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go check them…",0,0,2022-02-27 07:10:14
1667,"The Hatchery GC is pleased to announce that #xxxeno3646 is now streaming #Elden Ring https://t.co/1Cuvmz1Rmc 

Go c… https://t.co/NQKdvAEBUF",1,5,2022-02-27 07:10:09
1668,#Elden Ring #party https://t.co/2WdENWDUQ0,0,0,2022-02-27 06:11:29
1669,"Great Club Weapon Location

https://t.co/Umgm4Y3fZs

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/1TKGRj2fu3",0,0,2022-02-27 06:10:11
1670,#阿璠 is now streaming #Elden Ring https://t.co/zw6mGPtYfF,0,0,2022-02-27 06:09:19
1671,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 06:05:28
1672,"Foul tarnished, in search of the Elden Ring. Emboldened by the flame of ambition. Someone must extinguish thy flame… https://t.co/IBNDl138Xa",1,0,2022-02-27 05:35:18
1673,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 05:34:13
1674,"RT @AigisPhoton: Elden Ring - If you can't beat em Ice them!
Song by 
@ironmouse @shirobeats_ 
#ELDENRING #Vtuber #ELDEN https://t.co/x3uad…",0,0,2022-02-27 05:30:46
1675,"Elden Ring - If you can't beat em Ice them!
Song by 
@ironmouse @shirobeats_ 
#ELDENRING #Vtuber #ELDEN https://t.co/x3uadhPwrO",5,1,2022-02-27 05:25:25
1676,"RT @Axiom_G: The Crucible Knight Boss Fight in Elden Ring!

https://t.co/3kvQPbcX8Y

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #P…",0,0,2022-02-27 05:24:35
1677,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 05:24:23
1678,"The Crucible Knight Boss Fight in Elden Ring!

https://t.co/3kvQPbcX8Y

#EldenRing #エルデンリング #Elden #Ring… https://t.co/TicFsDL4Up",0,1,2022-02-27 05:23:59
1679,Check out ELDEN RING (PS5) Gameplay https://t.co/Jdf7hsgk0Y #twitch #stream #ELDEN RING #elden ring,2,0,2022-02-27 05:18:49
1680,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Ohmwrecker is now streaming #Elden Ring https://t.co/CtqaJGPIMD 

Go check them…",0,0,2022-02-27 05:06:05
1681,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Ohmwrecker is now streaming #Elden Ring https://t.co/CtqaJGPIMD 

Go check them…",0,0,2022-02-27 05:01:03
1682,"The Tree Sentinel Boss Fight in Elden Ring!

https://t.co/YfcqSpIVvV

#EldenRing #エルデンリング #Elden #Ring… https://t.co/tWt9fn9gk6",0,0,2022-02-27 05:00:48
1683,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Ohmwrecker is now streaming #Elden Ring https://t.co/CtqaJGPIMD 

Go check them…",0,0,2022-02-27 05:00:17
1684,"The Hatchery GC is pleased to announce that #Ohmwrecker is now streaming #Elden Ring https://t.co/CtqaJGPIMD 

Go c… https://t.co/jlRvVOxvwB",1,3,2022-02-27 05:00:11
1685,"After exploring a lot, doing some dungeons, and feeling accomplished for killing some bosses, I got ambushed in som… https://t.co/KIhfF9gAPB",0,0,2022-02-27 04:56:25
1686,"🔥🔥🔥👉Elden Ring DLC Compilation👈🔥🔥🔥
🔥🔥🔥👉Adventure Guide👈🔥🔥🔥
#ELDENRING  #ELDEN_RING  #ElderRing  #ELDEN https://t.co/COccHiBcei",0,0,2022-02-27 04:51:57
1687,"🔥🔥🔥👉Elden Ring DLC Compilation👈🔥🔥🔥
🔥🔥🔥👉Artbook + Soundtrack Part 2👈🔥🔥🔥
#ELDENRING  #ELDEN_RING  #ElderRing  #ELDEN https://t.co/2O3VoGPi9i",0,0,2022-02-27 04:50:11
1688,"🔥🔥🔥👉Elden Ring DLC Compilation👈🔥🔥🔥
🔥🔥🔥👉Adventure Guide👈🔥🔥🔥
#ELDENRING  #ELDEN_RING  #ElderRing  #ELDEN https://t.co/kAWhMTJC20",0,0,2022-02-27 04:40:23
1689,"🔥🔥🔥👉Elden Ring DLC Compilation👈🔥🔥🔥
🔥🔥🔥👉Artbook + Soundtrack Part 2👈🔥🔥🔥
#ELDENRING  #ELDEN_RING  #ElderRing  #ELDEN https://t.co/Qk2XiHzToo",0,0,2022-02-27 04:30:59
1690,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 04:29:06
1691,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 04:25:59
1692,#Tabarly is now streaming #Elden Ring https://t.co/cmMPaMcvVX,0,0,2022-02-27 04:23:53
1693,"🔥🔥🔥👉Elden Ring DLC Compilation👈🔥🔥🔥
🔥🔥🔥👉Artbook + Soundtrack Part 1👈🔥🔥🔥
#ELDENRING  #ELDEN_RING  #ElderRing  #ELDEN https://t.co/PKxulQFksq",1,0,2022-02-27 04:20:33
1694,"RT @frostzpapi: Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy #goodmorning…",0,0,2022-02-27 04:20:18
1695,[ENG/FIL] ELDEN RING!!!!! with da boys https://t.co/YL0LvZhlrB #elden #ELDENRING #ELDEN_RING #FromSoftware… https://t.co/CFJqgkICH4,1,0,2022-02-27 04:19:38
1696,"Drunk Souls 🥴 Cherry Moonshine, every 5 deaths eat a cherry..
Happy Saturday!

#TwitchStreamers #twitch #happy… https://t.co/oDrJ6XQRzG",10,6,2022-02-27 04:19:26
1697,#IcyRayne is now streaming #Elden Ring https://t.co/USyjYztJtW,0,0,2022-02-27 04:19:22
1698,＃ELDEN RING #PS4share https://t.co/VRmzXwB9Vp,0,0,2022-02-27 04:12:55
1699,"My new whip in #ELDENRING #Elden #ELDEN_RING  Some of you guys are riding horses , I get my ride pulled by giants https://t.co/2aycFxsf8f",3,0,2022-02-27 03:25:48
1700,RT @RealEgyptian001: Elden Ring- How to get to the Church of dragon communion and Tailoring k... https://t.co/mPU881H5xf via @YouTube #ELDE…,0,0,2022-02-27 03:14:33
1701,RT @RealEgyptian001: Elden Ring- How to get to the Church of dragon communion and Tailoring k... https://t.co/mPU881H5xf via @YouTube #ELDE…,0,0,2022-02-27 03:14:10
1702,@ParagonFGC Ty 4 the op #Elden @Leonatis1084 @IcyWolf2002,0,0,2022-02-27 03:13:55
1703,RT @RealEgyptian001: Elden Ring- How to get to the Church of dragon communion and Tailoring k... https://t.co/mPU881H5xf via @YouTube #ELDE…,0,0,2022-02-27 03:13:54
1704,Trap Chests!? KILL ME NOW - Day3 #eldenring #elden https://t.co/GxGOUXzBcx,0,0,2022-02-27 03:13:05
1705,Elden Ring- How to get to the Church of dragon communion and Tailoring k... https://t.co/mPU881H5xf via @YouTube… https://t.co/QFDYrlp0Xd,1,3,2022-02-27 03:12:03
1706,"Bandai Namco apologises for Elden Ring performance issues #Elden #pc #publisher #Ring
https://t.co/oXbVMBtJmZ https://t.co/RQYyrqmxl6",0,0,2022-02-27 03:03:17
1707,Elden Ring horse location: How to unlock the horse Torrent in Elden Ring #Elden #horse #unlock… https://t.co/57VdQv5cga,0,0,2022-02-27 03:01:31
1708,"RT @FriendOrFoeGam1: Lordsworn Greatsword and Brass Shield Location#ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #PS4share
h…",0,0,2022-02-27 02:30:39
1709,"Lordsworn Greatsword and Brass Shield Location#ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #PS4share
https://t.co/YQzgkDG2oF",1,1,2022-02-27 02:29:45
1710,#Nomy now live! streaming #Elden Ring with 5 current viewers! https://t.co/OnXDkWsrot https://t.co/2TJ8FscUbV,0,0,2022-02-27 02:20:34
1711,#Mendo now live! streaming #Elden Ring with 4008 current viewers! https://t.co/1vmBUXxbqO https://t.co/ephASEasMc,0,0,2022-02-27 02:20:29
1712,"RT @OgrePixel: Are you ready for your new adventure?⚔️ Have you played the game yet? 🗡️🎮

#eldenring #elden #eldenringhype #foryou #animati…",0,0,2022-02-27 02:11:14
1713,"It’s time to scream boys 

#ELDENRING #elden #FromSoftware https://t.co/axaU0CwkMl",1,0,2022-02-27 01:13:24
1714,Getting bodied in #Elden Ring! https://t.co/gStkJp6Kj4,0,0,2022-02-27 01:03:47
1715,"RT @hunnitK_swoleAF: Friend: How did you beat all 3 Dark Souls games !??!
Me: like this... #ELDENRING
#ELDEN_RING
#ELDEN #ElderRing
#EldenR…",0,0,2022-02-27 00:53:29
1716,"RT @WretchedSicknes: Elden Ring | Part 5 | Can't Get Enough! 
I can't get enough of this game! Let's Keep Going!
#smallstreamer
#twitch
#El…",0,0,2022-02-27 00:50:54
1717,"Elden Ring | Part 5 | Can't Get Enough! 
I can't get enough of this game! Let's Keep Going!
#smallstreamer
#twitch… https://t.co/MoRkb1rurA",4,1,2022-02-27 00:44:58
1718,#DansGaming is now streaming #Elden Ring https://t.co/moNJ4oMPEn,0,0,2022-02-27 00:35:20
1719,"🚨Attention Tarnished!🚨

We're live with Elden Ring!
The stream will be on the links below!

See you there!

📺… https://t.co/ZK6FmeChQS",1,1,2022-02-27 00:11:58
1720,RT @EloraEden: First 5 minutes of elden ring be no bitches hmm maidenless are you hmmm #EldenRingNight #ELDEN,0,0,2022-02-27 00:04:31
1721,"RT @Axiom_G: Royal Knight Loretta Boss Fight in Elden Ring!

https://t.co/It1JJA51B7

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-02-26 23:37:45
1722,"Royal Knight Loretta Boss Fight in Elden Ring!

https://t.co/It1JJA51B7

#EldenRing #エルデンリング #Elden #Ring… https://t.co/RHFYWuGbk2",0,1,2022-02-26 23:36:33
1723,Chev_PlayZ from the FOOTGANG is now live on #twitch with #Elden Ring! https://t.co/fz7eFFRsOu @SHREDDER_NCB… https://t.co/Ckhvs5k5dz,0,0,2022-02-26 23:15:44
1724,Elden ring live stream. Test run went well pc is ready up to the challenge.#Elden Ring #Playing Elden Ring #gamer… https://t.co/yA9aEQwDIR,2,0,2022-02-26 22:55:50
1725,THE SWAMP.. | Elden Ring Gameplay Playthrough Part 3 Livestream https://t.co/yI857xiVfb via @YouTube… https://t.co/t8qVQBdBnn,0,0,2022-02-26 22:48:09
1726,RT @Fly83T: Switching between Horizon and Elden Ring is hard. I get immersed in both worlds. Horizon has the superior story and Elden Ring…,0,0,2022-02-26 22:23:17
1727,Switching between Horizon and Elden Ring is hard. I get immersed in both worlds. Horizon has the superior story and… https://t.co/83KJNBkomU,2,1,2022-02-26 22:19:56
1728,"RT @illosophicle_: Playing Elden Ring until I get mad and ask for a refund https://t.co/SrJUs03uUG via @YouTube 

Game of the year 🙃🙃🙃 #ELD…",0,0,2022-02-26 22:05:08
1729,"RT @Vyledust: Going live with Elden Ring right now and I will need all of the help that I can get!

#EldenRing #Elden

https://t.co/U3Ejmpd…",0,0,2022-02-26 22:02:47
1730,#summit1g is now streaming #Elden Ring https://t.co/5lDsk2AaZS,0,0,2022-02-26 22:02:40
1731,"Going live with Elden Ring right now and I will need all of the help that I can get!

#EldenRing #Elden… https://t.co/Nc3HulwNsi",2,1,2022-02-26 21:59:47
1732,RT @BurlyMenGaming: Checkout my new @streamloots collection for Elden Ring use code Burly to save 25% A/lso stream lotos has special coupon…,0,0,2022-02-26 21:57:18
1733,"THE JOURNEY CONTINUES - ELDEN RING PLAYTHROUGH - CATCHING BODIES ON ELDEN RING https://t.co/p4c67ScDf3
#eldenring… https://t.co/6Faw4Q82mH",0,0,2022-02-26 21:57:02
1734,"Timmsy is Live!

Come hangout, laugh at me failing and probably raging.
Playing Elden Ring -… https://t.co/GlL2LLgOXc",1,0,2022-02-26 21:44:25
1735,#SmallStreamersConnect is now streaming #Elden Ring https://t.co/cP8X1ZPkrD,0,0,2022-02-26 21:36:14
1736,#DocsWorld is now streaming #Elden Ring https://t.co/yQ4TuGAO0j,0,0,2022-02-26 21:29:46
1737,"RT @likeabaust: NEW YOUTUBE VIDEO
https://t.co/wtUCatR4bM
I swear the devs at FromSoft enjoy torturing us players.
.
#ELDEN #EldenRingNight…",0,0,2022-02-26 21:22:32
1738,"RT @likeabaust: NEW YOUTUBE VIDEO
https://t.co/wtUCatR4bM
I swear the devs at FromSoft enjoy torturing us players.
.
#ELDEN #EldenRingNight…",0,0,2022-02-26 21:20:15
1739,"NEW YOUTUBE VIDEO
https://t.co/wtUCatR4bM
I swear the devs at FromSoft enjoy torturing us players.
.
#ELDEN… https://t.co/OUrBSjOyzm",5,2,2022-02-26 21:18:47
1740,"RT @HesRetnu: 📣Load back into the Sub-Level Station!

📺: https://t.co/9OQiAU0ZIY

I’m going to need all the help and support on this one. 👀…",0,0,2022-02-26 21:11:42
1741,"📣Load back into the Sub-Level Station!

📺: https://t.co/9OQiAU0ZIY

I’m going to need all the help and support on t… https://t.co/7sonTDnNn8",3,1,2022-02-26 21:10:48
1742,"RT @thgc_rts: The Hatchery GC is pleased to announce that #charuntheslime is now streaming #Elden Ring https://t.co/yRe8iDaTbX 

Go check t…",0,0,2022-02-26 21:01:21
1743,"RT @thgc_rts: The Hatchery GC is pleased to announce that #charuntheslime is now streaming #Elden Ring https://t.co/yRe8iDaTbX 

Go check t…",0,0,2022-02-26 21:01:05
1744,"RT @thgc_rts: The Hatchery GC is pleased to announce that #charuntheslime is now streaming #Elden Ring https://t.co/yRe8iDaTbX 

Go check t…",0,0,2022-02-26 21:01:05
1745,"RT @thgc_rts: The Hatchery GC is pleased to announce that #charuntheslime is now streaming #Elden Ring https://t.co/yRe8iDaTbX 

Go check t…",0,0,2022-02-26 21:00:17
1746,The Hatchery GC is pleased to announce that #charuntheslime is now streaming #Elden Ring https://t.co/yRe8iDaTbX… https://t.co/CMdHxF5J5s,2,4,2022-02-26 21:00:12
1747,"RT @WeHeaveteam: 'Don't be sad, this is just how it works out sometimes'😂

#gamingmemes #gamingmemesdaily #eldenring #elden #horizonforbidd…",0,0,2022-02-26 20:58:09
1748,"'Don't be sad, this is just how it works out sometimes'😂

#gamingmemes #gamingmemesdaily #eldenring #elden… https://t.co/YUCpOUVQVi",1,1,2022-02-26 20:57:39
1749,"So what's the concensus on Margit? Is this a really difficult first boss, or am I just really bad at this? #ELDEN",0,0,2022-02-26 20:55:43
1750,Checkout my new @streamloots collection for Elden Ring use code Burly to save 25% A/lso stream lotos has special co… https://t.co/3XTOy3Ijln,3,2,2022-02-26 20:54:45
1751,Come check out @Unknown_Noises streaming #Elden Ring on #Twitch now! Show the love at https://t.co/EpAn8RHbAV… https://t.co/e1Dqefontq,0,0,2022-02-26 20:50:49
1752,"I made a thing 😂
 #eldenring #ELDEN #EldenRing #EldenRingNight https://t.co/lcRb5alIZW",7,0,2022-02-26 20:49:48
1753,"RT @LayneWright9: Playing Elden Ring until I get mad and ask for a refund https://t.co/ruMNznF6aC via @YouTube 

Game of the year 🙃🙃🙃 New Y…",0,0,2022-02-26 20:48:01
1754,"I..uh... OKAY?! Thanks, game.

#ELDENRING #ELDEN #ELDEN_RING #Vtuber https://t.co/ejZljIDSDG",0,0,2022-02-26 20:34:33
1755,"Playing Elden Ring until I get mad and ask for a refund https://t.co/SrJUs03uUG via @YouTube 

Game of the year 🙃🙃🙃… https://t.co/7mE4QfjOU2",2,2,2022-02-26 20:21:51
1756,"RT @LayneWright9: Playing Elden Ring until I get mad and ask for a refund https://t.co/ruMNznF6aC via @YouTube 

Game of the year 🙃🙃🙃 New Y…",0,0,2022-02-26 20:20:06
1757,"Playing Elden Ring until I get mad and ask for a refund https://t.co/ruMNznF6aC via @YouTube 

Game of the year 🙃🙃🙃… https://t.co/joJw07y7X5",2,2,2022-02-26 20:19:40
1758,#ScottJund is now streaming #Elden Ring https://t.co/DxG36xhEge,0,0,2022-02-26 20:02:30
1759,"RT @hunnitK_swoleAF: Friend: How did you beat all 3 Dark Souls games !??!
Me: like this... #ELDENRING
#ELDEN_RING
#ELDEN #ElderRing
#EldenR…",0,0,2022-02-26 19:53:13
1760,"Friend: How did you beat all 3 Dark Souls games !??!
Me: like this... #ELDENRING
#ELDEN_RING
#ELDEN #ElderRing… https://t.co/qMWDI6Em3w",11,3,2022-02-26 19:51:57
1761,"Godrick the Grafted Boss Fight in Elden Ring!

https://t.co/obBSsd3Ygb

#EldenRing #エルデンリング #Elden #Ring… https://t.co/zAUJvHdlmb",0,0,2022-02-26 19:11:58
1762,#Ayur is now streaming #Elden Ring https://t.co/juQ2bmCKz8,0,0,2022-02-26 19:10:19
1763,RT @Liinger_: Elden Ring Grind Continues!! Going LIVE NOW! Hope to see yall there🙌🏽 Already Level 35 with 20 Hours Played🥴 https://t.co/uSI…,0,0,2022-02-26 19:00:29
1764,"After 3 hours into @ELDENRING #ELDEN I can confirm the following: 

I got 99 problems, but a Maiden ain't one.",0,0,2022-02-26 18:59:41
1765,#PewDiePie - #Elden Ring LIVE BBY! #3 DEATH COUNT : 0 - https://t.co/Edt7grOCSc - #Pewdiepie #Bro #MrPie #Marzia… https://t.co/S13hp8UjK7,0,0,2022-02-26 18:59:31
1766,Elden Ring Grind Continues!! Going LIVE NOW! Hope to see yall there🙌🏽 Already Level 35 with 20 Hours Played🥴… https://t.co/YToiCnadbb,1,1,2022-02-26 18:56:19
1767,"Looking for Elden Ring for Xbox? 
Elden Ring Xbox One Global code  £30.72 / (€36.52) &gt;&gt; https://t.co/Le3Te58PY3… https://t.co/36Jy07y6hM",0,0,2022-02-26 18:51:37
1768,Saturday stream day today‼️ we're starting Elden Ring tonight at 8pm est!! 🖤 can't wait to play n see u all there!!… https://t.co/MXuWkNYUXW,4,0,2022-02-26 18:42:12
1769,Have literally gained 3000 followers overnight on TikTok the Elden Ring Content Is Doing It For Me And I Love To Se… https://t.co/vRrzBKvo1u,0,0,2022-02-26 18:36:43
1770,"Elden Ring Guide: Walkthrough, Tips and Tricks, and Boss Strategies https://t.co/mOdMBkV1yS #Boss #Elden #EldenRing… https://t.co/A9TE7gIoZ0",0,0,2022-02-26 18:35:13
1771,#Smokaloke is now streaming #Elden Ring https://t.co/kL0j9uUvmV,0,0,2022-02-26 18:35:11
1772,Sorry 4 bad camera quality #EldenRingNight #ELDEN #aot #anime #EldenRing #AotFinalSeason https://t.co/D61ZdVu2KV,2,0,2022-02-26 18:29:31
1773,#Aardvarcado is now streaming #Elden Ring https://t.co/DlodvGuhfW,0,0,2022-02-26 18:29:10
1774,Who all is playing elden ring? Thoughts on it? #ELDEN #EldenRingNight https://t.co/ZWdQsKidWz,2,0,2022-02-26 18:29:02
1775,First 5 minutes of elden ring be no bitches hmm maidenless are you hmmm #EldenRingNight #ELDEN,4,1,2022-02-26 18:29:00
1776,"Do you know how to real HERO is? Hero from Heroes... that's a real hero - Dwight Schrute
https://t.co/Ng5FAaJs4v… https://t.co/Xwwyo85COW",2,1,2022-02-26 18:27:22
1777,"Great lazy farming spot found by my buddy Meetal.  Not the fastest, but it gets the job done.  Map location at 0:21… https://t.co/Q4vieHaNT6",0,0,2022-02-26 18:14:18
1778,"RT @thgc_rts: The Hatchery GC is pleased to announce that #aKa_HaZee is now streaming #Elden Ring https://t.co/VOPV2tHk8w 

Go check them o…",0,0,2022-02-26 18:06:04
1779,"RT @thgc_rts: The Hatchery GC is pleased to announce that #aKa_HaZee is now streaming #Elden Ring https://t.co/VOPV2tHk8w 

Go check them o…",0,0,2022-02-26 18:06:03
1780,"RT @thgc_rts: The Hatchery GC is pleased to announce that #aKa_HaZee is now streaming #Elden Ring https://t.co/VOPV2tHk8w 

Go check them o…",0,0,2022-02-26 18:05:43
1781,"The Hatchery GC is pleased to announce that #aKa_HaZee is now streaming #Elden Ring https://t.co/VOPV2tHk8w 

Go ch… https://t.co/nQN74VVBmK",0,3,2022-02-26 18:05:38
1782,"Elden Ring | Part 4 | Exploration And Death 
#smallstreamer
#twitch
#Elden Ring
https://t.co/edyXDyFFmT",6,0,2022-02-26 18:01:07
1783,"ELDEN RING GAMEPLAY PT 2. ""GRIDING FOR LEVELS TOO NOT DIE"" Going live at 1:00 pm East
https://t.co/DZaSFrK0vR… https://t.co/uWloVYLB8P",1,0,2022-02-26 17:46:17
1784,"🔴LIVE🔴

I'm now streaming on Twitch! Playing #Elden Ring https://t.co/JRphYAt3k7",1,0,2022-02-26 17:41:39
